"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Eric Miller","NSH","2021","D","$147,000","$147,000","2021-04-15"
"","Eric Miller","NSH","2021","D","$147,000","$147,000","2021-09-30"
"","Jonathan Perez","LAG","2021","M","$125,000","$146,750","2021-04-15"
"","Jonathan Perez","LAG","2021","M","$125,000","$146,750","2021-09-30"
"","Seth Sinovic","SKC","2015","M","$140,000","$146,750","2015-07-15"
"","Seth Sinovic","SKC","2015","M","$140,000","$146,750","2015-09-15"
"","Brad Knighton","NER","2021","GK","$140,000","$146,750","2021-04-15"
"","Brad Knighton","NER","2021","GK","$140,000","$146,750","2021-09-30"
"","Razvan Cocis","CHI","2014","M","$140,004","$146,671","2014-09-15"
"","Daigo Kobayashi","NER","2015","M","$135,000","$146,667","2015-07-15"
"","Daigo Kobayashi","NER","2015","M","$135,000","$146,667","2015-09-15"
"","Micheal Azira","CHI","2019","D","$140,000","$146,625","2019-09-13"
"","Micheal Azira","MTL","2019","D","$140,000","$146,625","2019-06-01"
"","Alex De John","ORL","2019","D","$135,000","$146,614","2019-09-13"
"","Alex De John","ORL","2019","D","$135,000","$146,614","2019-06-01"
"","Eryk Williamson","POR","2020","M","$130,000","$146,500","2020-12-01"
"","Juan José Mina González","NYRB","2023","D","$131,000","$146,432","2023-09-15"
"","Julian Araujo","LAG","2021","D","$140,000","$146,250","2021-04-15"
"","Tyler Adams","NYRB","2018","M","$100,000","$146,042","2018-09-15"
"","James Pantemis","MTL","2021","GK","$130,000","$145,833","2021-04-15"
"","James Pantemis","MTL","2021","GK","$130,000","$145,833","2021-09-30"
"","James Riley","DCU","2013","D","$140,000","$145,750","2013-05-01"
"","James Riley","DCU","2013","D","$140,000","$145,750","2013-08-01"
"","James Riley","DCU","2013","D","$140,000","$145,750","2013-09-15"
"","Shaun Wright-Phillips","NYRB","2015","M","$116,004","$145,704","2015-09-15"
"","Mason Stajduhar","ORL","2023","GK","$130,000","$145,650","2023-04-30"
"","Mason Stajduhar","ORL","2023","GK","$130,000","$145,650","2023-09-15"
"","Kofi Sarkodie","HOU","2013","D","$100,000","$145,500","2013-05-01"
"","Kofi Sarkodie","HOU","2013","D","$100,000","$145,500","2013-08-01"
"","Kofi Sarkodie","HOU","2013","D","$100,000","$145,500","2013-09-15"
"","Ronald Donkor","NYRB","2023","M","$120,000","$145,400","2023-09-15"
"","Chris Wingert","RSL","2017","D","$134,004","$145,394","2017-04-15"
"","Chris Wingert","RSL","2017","D","$134,004","$145,394","2017-09-15"
"","Eric Kronberg","MTL","2016","GK","$145,200","$145,200","2016-05-15"
"","Eric Kronberg","MTL","2016","GK","$145,200","$145,200","2016-09-15"
"","Brandon Vázquez","ATL","2018","F","$125,004","$145,004","2018-05-01"
"","Brandon Vázquez","ATL","2018","F","$125,004","$145,004","2018-09-15"
"","Fidel Escobar","NYRB","2018","D","$145,000","$145,000","2018-05-01"
"","Fidel Escobar","NYRB","2018","D","$145,000","$145,000","2018-09-15"
"","Tommy Thompson","SJE","2014","M","$140,000","$145,000","2014-04-01"
"","Tommy Thompson","SJE","2014","M","$140,000","$145,000","2014-09-15"
"","Tommy Thompson","SJE","2015","M","$140,000","$145,000","2015-07-15"
"","Tommy Thompson","SJE","2015","M","$140,000","$145,000","2015-09-15"
"","Andy Dorman","NER","2015","M","$145,000","$145,000","2015-07-15"
"","Andy Dorman","NER","2015","M","$145,000","$145,000","2015-09-15"
"","Zack Steffen","CLB","2018","GK","$145,000","$145,000","2018-05-01"
"","Zack Steffen","CLB","2018","GK","$145,000","$145,000","2018-09-15"
"","Edwin Cerrillo","FCD","2022","M","$130,000","$145,000","2022-09-02"
"","Robbie Robinson","MIA","2020","F","$100,000","$145,000","2020-12-01"
"","Ryan Hollingshead","FCD","2018","D","$145,000","$145,000","2018-05-01"
"","Ryan Hollingshead","FCD","2018","D","$145,000","$145,000","2018-09-15"
"","Harry Shipp","SEA","2017","M","$145,000","$145,000","2017-04-15"
"","Harry Shipp","SEA","2017","M","$145,000","$145,000","2017-09-15"
"","Marlon Hairston","COL","2018","M","$144,996","$144,996","2018-05-01"
"","Marlon Hairston","COL","2018","M","$144,996","$144,996","2018-09-15"
"","Lalas Abubakar","COL","2019","D","$135,000","$144,938","2019-06-01"
"","Lalas Abubakar","COL","2019","D","$135,000","$144,938","2019-09-13"
"","Tayvon Gray","NYC","2022","D","$125,000","$144,788","2022-04-15"
"","Tayvon Gray","NYC","2022","D","$125,000","$144,788","2022-09-02"
"","J.J. Williams","ATL","2020","F","$110,000","$144,750","2020-12-01"
"","Ryan Johnson","POR","2013","M","$144,704","$144,704","2013-05-01"
"","Ryan Johnson","POR","2013","M","$144,704","$144,704","2013-08-01"
"","Ryan Johnson","POR","2013","M","$144,704","$144,704","2013-09-15"
"","Pablo Bonilla","POR","2022","D","$132,000","$144,667","2022-04-15"
"","Pablo Bonilla","POR","2022","D","$132,000","$144,667","2022-09-02"
"","Jacob Peterson","SKC","2016","F","$137,750","$144,625","2016-05-15"
"","Jacob Peterson","SKC","2016","F","$137,750","$144,625","2016-09-15"
"","Andrew Driver","HOU","2014","M","$130,000","$144,583","2014-04-01"
"","Andrew Driver","HOU","2014","M","$130,000","$144,583","2014-09-15"
"","Juan Pablo Torres","NYC","2020","M","$130,000","$144,500","2020-12-01"
"","Brandon Vincent","CHI","2018","D","$122,375","$144,250","2018-05-01"
"","Brandon Vincent","CHI","2018","D","$122,375","$144,250","2018-09-15"
"","Dániel Sallói","SKC","2019","M","$130,000","$144,125","2019-06-01"
"","Patrick Mullins","DCU","2017","F","$114,125","$144,125","2017-04-15"
"","Patrick Mullins","DCU","2017","F","$114,125","$144,125","2017-09-15"
"","Joe Bendik","CLB","2019","GK","$144,000","$144,000","2019-06-01"
"","Joe Bendik","PHI","2019","GK","$144,000","$144,000","2019-09-13"
"","Griffin Dorsey","HOU","2022","D","$125,000","$144,000","2022-04-15"
"","Griffin Dorsey","HOU","2022","D","$125,000","$144,000","2022-09-02"
"","Luis Gil","ORL","2017","M","$144,000","$144,000","2017-04-15"
"","Luis Gil","COL","2017","M","$144,000","$144,000","2017-09-15"
"","Khaly Thiam","CHI","2016","M","$144,000","$144,000","2016-05-15"
"","Anthony Jackson-Hamel","MTL","2020","F","$130,000","$144,000","2020-12-01"
"","Jerry Bengtson","NER","2014","F","$144,000","$144,000","2014-09-15"
"","Caden Clark","NYRB","2021","M","$106,773","$143,973","2021-09-30"
"","Oswaldo Minda","CHV","2013","M","$125,000","$143,750","2013-05-01"
"","Oswaldo Minda","CHV","2013","M","$125,000","$143,750","2013-08-01"
"","Oswaldo Minda","CHV","2013","M","$125,000","$143,750","2013-09-15"
"","A.J. Soares","NER","2013","D","$103,345","$143,345","2013-05-01"
"","A.J. Soares","NER","2013","D","$103,345","$143,345","2013-08-01"
"","A.J. Soares","NER","2013","D","$103,345","$143,345","2013-09-15"
"","Kevin Alston","NER","2014","D","$125,000","$143,333","2014-04-01"
"","Kevin Alston","NER","2014","D","$125,000","$143,333","2014-09-15"
"","Samuel Piette","MTL","2019","D","$135,000","$143,159","2019-09-13"
"","Samuel Piette","MTL","2019","D","$135,000","$143,159","2019-06-01"
"","Sebastián Fernandez","VAN","2014","M","$143,000","$143,000","2014-04-01"
"","Sebastián Fernandez","VAN","2014","M","$143,000","$143,000","2014-09-15"
"","Collen Warner","MTL","2014","M","$115,500","$143,000","2014-04-01"
"","Collen Warner","TOR","2014","M","$115,500","$143,000","2014-09-15"
"","Erik Sorga","DCU","2020","F","$120,000","$143,000","2020-12-01"
"","Atiba Harris","FCD","2016","D","$143,000","$143,000","2016-05-15"
"","Atiba Harris","FCD","2016","M","$143,000","$143,000","2016-09-15"
"","Seth Sinovic","SKC","2019","D","$135,000","$143,000","2019-06-01"
"","Seth Sinovic","SKC","2019","D","$135,000","$143,000","2019-09-13"
"","Agus","HOU","2017","D","$143,000","$143,000","2017-04-15"
"","Brandon Bye","NER","2020","D","$135,000","$142,938","2020-12-01"
"","David Arshakyan","CHI","2016","F","$120,000","$142,850","2016-09-15"
"","Jonathan Osorio","TOR","2014","M","$135,000","$142,600","2014-04-01"
"","Jonathan Osorio","TOR","2014","M","$135,000","$142,600","2014-09-15"
"","A.J. DeLaGarza","LAG","2013","D","$120,000","$142,500","2013-05-01"
"","A.J. DeLaGarza","LAG","2013","D","$120,000","$142,500","2013-08-01"
"","A.J. DeLaGarza","LAG","2013","D","$120,000","$142,500","2013-09-15"
"","Arturo Álvarez","CHI","2017","M","$135,000","$142,500","2017-04-15"
"","Arturo Álvarez","CHI","2017","M","$135,000","$142,500","2017-09-15"
"","Franco Fragapane","MIN","2021","M","$135,000","$142,500","2021-09-30"
"","Ethan Finlay","CLB","2015","F","$135,000","$142,500","2015-07-15"
"","Ethan Finlay","CLB","2015","F","$135,000","$142,500","2015-09-15"
"","Andres Jasson","NYC","2023","F","$125,000","$142,144","2023-04-30"
"","Andres Jasson","NYC","2023","M","$125,000","$142,144","2023-09-15"
"","Abu Danladi","MIN","2022","F","$135,000","$142,125","2022-04-15"
"","Abu Danladi","MIN","2022","F","$135,000","$142,125","2022-09-02"
"","C.J. Sapong","PHI","2015","F","$125,000","$142,000","2015-07-15"
"","C.J. Sapong","PHI","2015","F","$125,000","$142,000","2015-09-15"
"","Fabinho","PHI","2016","D","$142,000","$142,000","2016-05-15"
"","Frédéric Piquionne","POR","2014","F","$142,000","$142,000","2014-04-01"
"","Alex","HOU","2015","M","$142,000","$142,000","2015-07-15"
"","Alex","HOU","2015","M","$142,000","$142,000","2015-09-15"
"","Omar Salgado","VAN","2014","F","$100,000","$141,869","2014-04-01"
"","Omar Salgado","VAN","2014","F","$100,000","$141,869","2014-09-15"
"","Agustín Viana","CLB","2014","D","$115,000","$141,667","2014-04-01"
"","Agustín Viana","CLB","2014","D","$115,000","$141,667","2014-09-15"
"","Víctor Bernárdez","SJE","2014","D","$100,008","$141,608","2014-04-01"
"","Víctor Bernárdez","SJE","2014","D","$100,008","$141,608","2014-09-15"
"","Michel","FCD","2014","M","$120,000","$141,500","2014-04-01"
"","Michel","FCD","2014","M","$120,000","$141,500","2014-09-15"
"","Sanna Nyassi","SJE","2016","M","$135,000","$141,250","2016-09-15"
"","Kyle Smith","ORL","2022","D","$128,580","$141,244","2022-04-15"
"","Kyle Smith","ORL","2022","D","$128,580","$141,244","2022-09-02"
"","Mohammed Adams","ATL","2021","M","$121,000","$141,000","2021-04-15"
"","Mohammed Adams","ATL","2021","M","$121,000","$141,000","2021-09-30"
"","João Pedro","LAG","2017","M","$120,000","$141,000","2017-04-15"
"","João Pedro","LAG","2017","M","$120,000","$141,000","2017-09-15"
"","Chris Odoi-Atsem","DCU","2021","D","$130,000","$141,000","2021-04-15"
"","Chris Odoi-Atsem","DCU","2021","D","$130,000","$141,000","2021-09-30"
"","Eriq Zavaleta","TOR","2016","F","$110,000","$140,600","2016-05-15"
"","Eric Miller","NSH","2020","D","$124,675","$140,550","2020-12-01"
"","Ayo Akinola","TOR","2018","F","$54,504","$140,504","2018-05-01"
"","Ayo Akinola","TOR","2018","F","$54,504","$140,504","2018-09-15"
"","Cameron Duke","SKC","2023","M","$137,500","$140,500","2023-04-30"
"","Cameron Duke","SKC","2023","M","$137,500","$140,500","2023-09-15"
"","José Andrés Martínez","PHI","2020","M","$125,000","$140,125","2020-12-01"
"","Emmanuel Ochoa","SJE","2023","GK","$130,000","$140,071","2023-04-30"
"","Emmanuel Ochoa","SJE","2023","GK","$130,000","$140,071","2023-09-15"
"","Sebastien Le Toux","DCU","2017","F","$125,004","$140,004","2017-04-15"
"","Jimmy Medranda","SKC","2018","D","$140,004","$140,004","2018-05-01"
"","Jimmy Medranda","SKC","2018","D","$140,004","$140,004","2018-09-15"
"","Marc Burch","MIN","2018","D","$140,004","$140,004","2018-05-01"
"","Marc Burch","MIN","2018","D","$140,004","$140,004","2018-09-15"
"","José Rafael Hernández","ATL","2019","D","$140,004","$140,004","2019-06-01"
"","José Rafael Hernández","ATL","2019","D","$140,004","$140,004","2019-09-13"
"","Zac MacMath","COL","2016","GK","$140,004","$140,004","2016-09-15"
"","Steve Clark","POR","2019","GK","$140,000","$140,000","2019-09-13"
"","Kortne Ford","COL","2021","D","$140,000","$140,000","2021-04-15"
"","Kortne Ford","COL","2021","D","$140,000","$140,000","2021-09-30"
"","Jimmy Maurer","FCD","2020","GK","$137,500","$140,000","2020-12-01"
"","Steve Clark","POR","2019","GK","$140,000","$140,000","2019-06-01"
"","Handwalla Bwana","NSH","2022","F","$140,000","$140,000","2022-04-15"
"","Handwalla Bwana","NSH","2022","F","$140,000","$140,000","2022-09-02"
"","Edgar Mejía","CHV","2013","M","$140,000","$140,000","2013-05-01"
"","Edgar Mejía","CHV","2013","M","$140,000","$140,000","2013-08-01"
"","Edgar Mejía","CHV","2013","M","$140,000","$140,000","2013-09-15"
"","Damien Perrinelle","NYRB","2016","D","$140,000","$140,000","2016-05-15"
"","Damien Perrinelle","NYRB","2016","D","$140,000","$140,000","2016-09-15"
"","Brian Carroll","PHI","2017","M","$132,000","$140,000","2017-04-15"
"","Brian Carroll","PHI","2017","M","$132,000","$140,000","2017-09-15"
"","Kofi Sarkodie","SJE","2017","D","$135,000","$140,000","2017-04-15"
"","Kofi Sarkodie","SJE","2017","D","$135,000","$140,000","2017-09-15"
"","Bobby Burling","COL","2015","D","$132,500","$140,000","2015-07-15"
"","Bobby Burling","COL","2015","D","$132,500","$140,000","2015-09-15"
"","Marcel de Jong","VAN","2017","D","$140,000","$140,000","2017-04-15"
"","Marcel de Jong","VAN","2017","D","$140,000","$140,000","2017-09-15"
"","Jordan Stewart","SJE","2014","M","$140,000","$140,000","2014-04-01"
"","Jordan Stewart","SJE","2014","M","$140,000","$140,000","2014-09-15"
"","Taylor Kemp","DCU","2018","D","$140,000","$140,000","2018-05-01"
"","Taylor Kemp","DCU","2018","D","$140,000","$140,000","2018-09-15"
"","Zac MacMath","COL","2016","GK","$140,000","$140,000","2016-05-15"
"","Patrice Bernier","MTL","2016","M","$95,000","$140,000","2016-05-15"
"","Patrice Bernier","MTL","2016","M","$95,000","$140,000","2016-09-15"
"","Dániel Sallói","SKC","2019","M","$130,000","$139,625","2019-09-13"
"","Zat Knight","COL","2014","D","$120,000","$139,583","2014-09-15"
"","Justin Morrow","SJE","2013","D","$130,000","$139,563","2013-05-01"
"","Justin Morrow","SJE","2013","D","$130,000","$139,563","2013-08-01"
"","Justin Morrow","SJE","2013","D","$130,000","$139,563","2013-09-15"
"","Michael Nelson","HOU","2022","GK","$125,000","$139,500","2022-04-15"
"","Michael Nelson","HOU","2022","GK","$125,000","$139,500","2022-09-02"
"","Shane O'Neill","ORL","2019","D","$125,000","$139,500","2019-06-01"
"","Walter Restrepo","PHI","2016","M","$125,000","$139,500","2016-05-15"
"","Walter Restrepo","PHI","2016","M","$125,000","$139,500","2016-09-15"
"","Júnior Moreno","DCU","2018","M","$120,000","$139,500","2018-05-01"
"","Júnior Moreno","DCU","2018","M","$120,000","$139,500","2018-09-15"
"","Shane O'Neill","ORL","2019","D","$125,000","$139,500","2019-09-13"
"","Richie Marquez","PHI","2017","D","$133,000","$139,430","2017-04-15"
"","Richie Marquez","PHI","2017","D","$133,000","$139,430","2017-09-15"
"","Scott Caldwell","NER","2018","M","$129,375","$139,375","2018-05-01"
"","Scott Caldwell","NER","2018","M","$129,375","$139,375","2018-09-15"
"","Derek Cornelius","VAN","2021","D","$127,050","$139,001","2021-04-15"
"","George Bello","ATL","2021","D","$135,000","$139,000","2021-04-15"
"","George Bello","ATL","2021","D","$135,000","$139,000","2021-09-30"
"","Jerry Bengtson","NER","2013","F","$132,000","$138,840","2013-05-01"
"","Jerry Bengtson","NER","2013","F","$132,000","$138,840","2013-08-01"
"","Jerry Bengtson","NER","2013","F","$132,000","$138,840","2013-09-15"
"","Clint Irwin","COL","2019","GK","$126,000","$138,707","2019-09-13"
"","Clint Irwin","COL","2019","GK","$126,000","$138,707","2019-06-01"
"","Cordell Cato","SJE","2017","M","$137,000","$138,667","2017-04-15"
"","Cordell Cato","SJE","2017","D","$137,000","$138,667","2017-09-15"
"","Marcus Ferkranus","LAG","2023","D","$125,000","$138,625","2023-04-30"
"","Marcus Ferkranus","LAG","2023","D","$125,000","$138,625","2023-09-15"
"","Jalen Neal","LAG","2023","D","$125,000","$138,625","2023-04-30"
"","Jalen Neal","LAG","2023","D","$125,000","$138,625","2023-09-15"
"","Jaime Penedo","LAG","2014","GK","$135,000","$138,563","2014-04-01"
"","Jaime Penedo","LAG","2014","GK","$135,000","$138,563","2014-09-15"
"","Jay Chapman","TOR","2019","M","$120,000","$138,500","2019-06-01"
"","Jay Chapman","TOR","2019","M","$120,000","$138,500","2019-09-13"
"","Steve Clark","CLB","2014","GK","$135,000","$138,333","2014-04-01"
"","Steve Clark","CLB","2014","GK","$135,000","$138,333","2014-09-15"
"","Maynor Figueroa","FCD","2016","D","$115,000","$138,333","2016-05-15"
"","Maynor Figueroa","FCD","2016","D","$115,000","$138,333","2016-09-15"
"","Nick LaBrocca","COL","2013","M","$120,000","$138,333","2013-05-01"
"","Nick LaBrocca","COL","2013","M","$120,000","$138,333","2013-08-01"
"","Nick LaBrocca","COL","2013","M","$120,000","$138,333","2013-09-15"
"","Oniel Fisher","DCU","2020","D","$130,000","$138,000","2020-12-01"
"","Andre Blake","PHI","2016","GK","$100,000","$138,000","2016-05-15"
"","Andre Blake","PHI","2016","GK","$100,000","$138,000","2016-09-15"
"","Thomas Roberts","FCD","2019","M","$110,000","$138,000","2019-06-01"
"","Dairon Asprilla","POR","2017","M","$138,000","$138,000","2017-04-15"
"","Dairon Asprilla","POR","2017","M","$138,000","$138,000","2017-09-15"
"","Warren Creavalle","PHI","2017","M","$125,000","$138,000","2017-04-15"
"","Warren Creavalle","PHI","2017","M","$125,000","$138,000","2017-09-15"
"","Thomas Roberts","FCD","2019","M","$110,000","$138,000","2019-09-13"
"","Cameron Lancaster","NSH","2020","F","$130,000","$137,816","2020-12-01"
"","David Bingham","SJE","2015","GK","$130,000","$137,750","2015-07-15"
"","David Bingham","SJE","2015","GK","$130,000","$137,750","2015-09-15"
"","Ian Harkes","DCU","2018","M","$104,500","$137,738","2018-05-01"
"","Ian Harkes","DCU","2018","M","$104,500","$137,738","2018-09-15"
"","Jordan Hamilton","TOR","2019","F","$124,992","$137,659","2019-06-01"
"","Jordan Hamilton","CLB","2019","F","$124,992","$137,659","2019-09-13"
"","José Guillermo Ortiz","DCU","2017","F","$129,996","$137,621","2017-04-15"
"","Jonathan Lewis","COL","2019","M","$100,000","$137,500","2019-09-13"
"","Collen Warner","MTL","2013","M","$110,000","$137,500","2013-05-01"
"","Collen Warner","MTL","2013","M","$110,000","$137,500","2013-08-01"
"","Collen Warner","MTL","2013","M","$110,000","$137,500","2013-09-15"
"","Justin Mapp","MTL","2013","M","$125,000","$137,500","2013-05-01"
"","Justin Mapp","MTL","2013","M","$125,000","$137,500","2013-08-01"
"","Justin Mapp","MTL","2013","M","$125,000","$137,500","2013-09-15"
"","Zorhan Ludovic Bassong","MTL","2022","D","$125,000","$137,500","2022-04-15"
"","Jack Jewsbury","POR","2015","D","$120,000","$137,500","2015-07-15"
"","Jack Jewsbury","POR","2015","D","$120,000","$137,500","2015-09-15"
"","Chris Mueller","ORL","2021","M","$123,715","$137,465","2021-04-15"
"","Chris Mueller","ORL","2021","M","$123,715","$137,465","2021-09-30"
"","Sebastian Berhalter","VAN","2022","M","$100,000","$137,250","2022-04-15"
"","Sebastian Berhalter","VAN","2022","M","$100,000","$137,250","2022-09-02"
"","Diego Fagundez","NER","2014","F","$110,000","$137,200","2014-04-01"
"","Diego Fagundez","NER","2014","F","$110,000","$137,200","2014-09-15"
"","Ryan Meara","NYRB","2019","GK","$132,000","$137,000","2019-06-01"
